StudentID,Age,Gender,Program,Year,CGPA,AttendancePercent,Scholarship,DistanceKM,ParentsEducation,FamilyIncome,PlacementStatus,Internship,ExtraCurricularScore,SatisfactionScore,EngagementScore,FeesPendingMonths,ModeOfStudy,CounselingSessions,MentorAssigned,PreviousInstitution,Churn
S011601,21,Male,ME,3,8.01,69.4,No,22.1,High School,10-20L,Not Placed,No,3.7,6.4,85,0,Online,2,No,Boarding,0
S011602,19,Male,CSE,3,7.11,87.6,No,16.8,Graduate,2-5L,Not Placed,No,5.2,5.4,63,1,Online,1,No,Public,0
S011603,21,Male,ME,2,6.77,88.3,No,17.8,High School,<2L,Not Placed,Yes,8.2,8.0,41,2,Offline,0,Yes,Private,1
S011604,21,Male,CSE,2,6.65,84.6,No,3.4,High School,<2L,Not Placed,No,3.4,8.5,78,1,Offline,0,Yes,Private,0
S011605,19,Male,IT,3,6.97,93.6,No,14.0,Postgraduate,>20L,Not Placed,No,3.2,8.4,65,0,Hybrid,0,Yes,Private,0
S011606,21,Female,CE,4,6.59,76.1,No,3.1,High School,2-5L,Placed,Yes,4.3,5.1,63,0,Hybrid,0,No,Public,1
S011607,18,Female,ECE,1,7.18,77.4,No,4.0,Postgraduate,5-10L,Not Placed,Yes,7.7,5.0,46,0,Offline,0,Yes,Boarding,0
S011608,21,Male,Civil,3,7.76,73.3,Yes,11.4,Graduate,10-20L,Not Placed,Yes,8.1,6.6,77,0,Offline,0,Yes,Public,0
S011609,20,Male,EEE,1,6.26,76.0,No,0.5,High School,10-20L,Not Placed,Yes,3.4,5.9,68,1,Hybrid,0,No,Public,0
S011610,20,Other,AEIE,4,7.7,82.6,No,3.5,Graduate,2-5L,Partially Placed,Yes,5.4,5.8,55,0,Offline,0,Yes,Private,0
S011611,19,Male,AEIE,2,6.11,78.4,Yes,0.6,High School,2-5L,Not Placed,No,4.1,6.9,52,0,Offline,1,No,Public,0
S011612,19,Female,EEE,2,7.88,72.9,No,2.6,Graduate,5-10L,Not Placed,No,3.8,6.3,56,0,Offline,2,Yes,Private,0
S011613,21,Female,CSE,4,7.33,92.8,No,1.8,Graduate,<2L,Partially Placed,No,4.5,4.2,78,1,Online,0,Yes,Public,0
S011614,20,Female,Civil,2,7.04,79.0,No,4.8,Postgraduate,10-20L,Not Placed,Yes,6.3,8.5,78,3,Online,1,No,Private,1
S011615,19,Female,ME,4,8.69,92.0,No,10.1,High School,<2L,Placed,No,5.8,4.5,70,0,Offline,3,Yes,Private,1
S011616,18,Male,Civil,3,8.71,67.7,No,11.2,High School,<2L,Not Placed,Yes,6.4,6.6,74,1,Offline,2,No,Private,0
S011617,20,Male,EEE,4,7.96,79.6,No,4.8,Graduate,2-5L,Not Placed,No,6.6,4.4,70,0,Offline,1,Yes,Junior College,0
S011618,17,Female,IT,3,6.26,71.6,No,11.6,Graduate,2-5L,Not Placed,No,7.6,5.7,77,0,Online,1,No,Public,0
S011619,21,Female,IT,4,6.62,70.5,No,8.9,High School,2-5L,Partially Placed,No,6.7,7.9,61,0,Offline,1,No,Private,0
S011620,21,Male,Civil,2,6.86,94.6,No,2.2,High School,>20L,Not Placed,Yes,1.9,8.5,56,1,Offline,0,Yes,Private,1
S011621,17,Male,ECE,2,7.6,100.0,No,8.5,Graduate,2-5L,Not Placed,No,4.8,8.9,70,0,Offline,1,No,Public,0
S011622,19,Female,IT,3,7.23,81.3,No,11.2,Graduate,<2L,Not Placed,No,4.2,6.8,73,0,Offline,0,Yes,Public,1
S011623,21,Female,CSE,2,7.96,90.8,No,3.0,Graduate,10-20L,Not Placed,No,4.2,6.7,82,1,Offline,0,No,Public,0
S011624,18,Male,AEIE,4,6.98,66.7,No,4.4,High School,<2L,Not Placed,No,3.6,8.4,38,0,Hybrid,0,No,Private,0
S011625,18,Male,ME,1,6.07,70.6,No,9.1,Graduate,<2L,Not Placed,Yes,4.5,4.4,48,0,Offline,0,Yes,Private,0
S011626,21,Female,AEIE,3,6.82,82.4,No,4.3,Professional,5-10L,Not Placed,Yes,9.3,6.8,54,0,Offline,1,Yes,Public,0
S011627,18,Male,EEE,1,6.82,75.4,No,8.1,High School,2-5L,Not Placed,Yes,9.7,10.0,63,1,Offline,0,Yes,Private,0
S011628,21,Female,Civil,3,6.59,91.7,No,3.5,Graduate,10-20L,Not Placed,No,5.5,6.9,80,1,Offline,0,Yes,Private,0
S011629,19,Male,CE,3,6.2,90.3,No,10.4,No formal,2-5L,Not Placed,No,2.3,8.5,68,3,Offline,0,No,Public,0
S011630,20,Male,EEE,1,6.71,66.8,No,12.3,Professional,2-5L,Not Placed,No,4.8,5.1,74,1,Offline,3,Yes,Junior College,0
S011631,19,Male,CSE,3,8.07,87.8,No,17.0,High School,10-20L,Not Placed,No,5.2,7.6,61,0,Offline,1,Yes,Private,0
S011632,20,Male,EEE,3,7.73,78.0,No,20.8,Graduate,2-5L,Not Placed,No,3.0,7.3,72,2,Offline,0,Yes,Private,0
S011633,20,Female,ECE,4,9.35,100.0,No,7.4,Graduate,2-5L,Not Placed,No,7.3,8.4,78,1,Online,0,Yes,Public,1
S011634,21,Female,IT,3,6.99,73.7,No,18.7,Professional,5-10L,Partially Placed,No,5.6,3.7,48,2,Online,1,Yes,Private,0
S011635,19,Male,CE,4,8.32,78.7,No,3.5,No formal,2-5L,Placed,Yes,5.8,8.5,81,1,Hybrid,0,Yes,Private,0
S011636,19,Male,IT,1,7.4,81.6,No,2.1,Graduate,<2L,Not Placed,Yes,2.7,3.4,53,0,Hybrid,1,Yes,Junior College,0
S011637,21,Male,ECE,3,8.67,73.5,No,7.2,Graduate,<2L,Not Placed,Yes,3.7,4.5,96,0,Offline,0,Yes,Private,0
S011638,18,Male,ECE,2,6.97,69.8,Yes,9.5,High School,10-20L,Not Placed,No,5.9,6.7,78,0,Offline,2,Yes,Private,0
S011639,23,Male,ECE,3,6.2,80.5,No,0.8,High School,<2L,Not Placed,No,4.6,5.1,74,0,Offline,0,Yes,Junior College,0
S011640,19,Female,CE,1,7.16,73.7,No,23.3,High School,5-10L,Not Placed,No,5.7,5.9,65,0,Offline,1,Yes,Public,0
S011641,19,Female,EEE,1,7.82,75.7,No,5.8,Graduate,<2L,Not Placed,No,4.9,7.0,81,0,Hybrid,1,Yes,Public,0
S011642,20,Female,Civil,1,8.17,73.7,No,5.2,Graduate,10-20L,Not Placed,No,6.0,6.1,54,0,Offline,1,Yes,Junior College,1
S011643,20,Male,EEE,2,7.39,88.7,No,10.6,High School,>20L,Not Placed,No,5.7,5.4,69,1,Hybrid,0,Yes,Public,0
S011644,19,Female,Civil,1,7.45,85.4,No,2.6,High School,5-10L,Not Placed,No,2.9,7.8,50,0,Hybrid,0,Yes,Private,0
S011645,23,Male,AEIE,1,7.96,74.4,No,34.9,Graduate,2-5L,Not Placed,No,2.7,4.0,65,1,Offline,1,Yes,Private,1
S011646,20,Male,CSE,4,8.08,64.8,No,23.9,High School,<2L,Not Placed,No,6.3,6.7,72,2,Hybrid,1,Yes,Public,0
S011647,18,Male,Civil,1,6.59,79.4,No,3.8,High School,5-10L,Not Placed,No,6.5,6.9,72,0,Offline,0,Yes,Junior College,0
S011648,23,Male,ME,2,6.8,100.0,No,17.7,High School,10-20L,Not Placed,Yes,4.8,5.4,63,2,Offline,0,Yes,Public,1
S011649,17,Male,CE,2,7.19,93.3,No,11.8,High School,2-5L,Not Placed,Yes,6.1,8.6,71,0,Hybrid,0,No,Public,0
S011650,20,Female,Civil,1,8.5,66.1,No,16.9,Postgraduate,<2L,Not Placed,No,4.1,5.9,71,0,Offline,2,Yes,Private,0
S011651,20,Female,Civil,4,7.47,87.0,No,16.9,Graduate,<2L,Not Placed,Yes,7.1,10.0,73,0,Online,0,Yes,Other,0
S011652,20,Male,ME,2,8.11,76.2,No,13.1,No formal,2-5L,Not Placed,Yes,6.3,4.6,69,0,Offline,2,Yes,Public,0
S011653,20,Female,CE,3,7.57,81.5,No,7.9,Graduate,2-5L,Not Placed,No,5.2,8.0,66,0,Offline,1,No,Public,1
S011654,20,Male,ME,3,7.51,82.8,No,3.4,High School,2-5L,Placed,No,9.5,9.2,69,2,Hybrid,1,Yes,Private,1
S011655,19,Male,Civil,1,6.96,85.0,No,0.7,High School,2-5L,Not Placed,No,10.0,6.7,66,0,Offline,0,No,Junior College,0
S011656,18,Male,CSE,4,7.6,76.4,No,9.9,Postgraduate,2-5L,Placed,No,6.1,9.1,68,1,Offline,0,Yes,Public,0
S011657,17,Male,Civil,3,6.69,67.0,No,4.6,Graduate,5-10L,Not Placed,Yes,3.4,9.6,86,0,Offline,1,No,Junior College,1
S011658,19,Female,ECE,1,6.99,74.9,No,4.7,Graduate,<2L,Not Placed,No,7.7,6.3,74,1,Offline,1,Yes,Private,0
S011659,20,Female,IT,3,6.33,94.2,No,6.2,High School,<2L,Not Placed,No,3.6,8.9,48,0,Offline,2,Yes,Public,0
S011660,17,Male,IT,3,7.65,85.2,No,13.1,Graduate,<2L,Not Placed,No,7.4,7.4,69,1,Online,0,Yes,Public,0
S011661,22,Male,EEE,2,6.41,84.4,No,11.9,Postgraduate,10-20L,Not Placed,No,4.6,5.3,53,2,Hybrid,0,No,Public,0
S011662,22,Male,CE,2,6.57,73.9,No,8.3,Professional,2-5L,Not Placed,No,7.3,7.2,78,1,Online,1,No,Private,0
S011663,19,Male,CE,2,6.76,80.8,No,0.6,Graduate,<2L,Not Placed,No,2.1,4.4,52,1,Offline,0,No,Junior College,0
S011664,22,Female,IT,2,6.7,61.9,No,12.8,Graduate,2-5L,Placed,Yes,6.8,4.6,58,0,Online,1,Yes,Public,1
S011665,19,Female,ECE,3,8.91,80.1,No,8.5,High School,5-10L,Not Placed,No,8.8,6.1,81,1,Offline,0,No,Private,0
S011666,22,Female,ECE,1,7.89,82.9,No,4.8,High School,2-5L,Not Placed,No,5.7,3.9,80,0,Offline,2,Yes,Private,0
S011667,18,Female,ECE,3,6.06,71.3,No,11.9,Graduate,2-5L,Not Placed,No,4.9,5.7,59,0,Hybrid,0,No,Public,0
S011668,18,Male,Civil,3,7.04,74.0,Yes,2.3,Graduate,>20L,Not Placed,No,1.8,5.3,67,0,Offline,0,No,Private,0
S011669,18,Female,IT,2,6.99,95.3,Yes,22.9,Graduate,<2L,Not Placed,No,8.0,7.3,73,2,Offline,2,Yes,Public,1
S011670,19,Female,ECE,2,8.86,69.3,Yes,7.1,Graduate,2-5L,Not Placed,No,3.2,8.0,66,0,Hybrid,1,Yes,Private,0
S011671,19,Female,IT,2,7.77,72.0,No,17.7,High School,<2L,Not Placed,Yes,3.3,6.4,74,0,Hybrid,0,No,Public,0
S011672,21,Male,AEIE,1,6.6,74.6,No,12.8,High School,2-5L,Not Placed,No,5.4,5.9,69,1,Hybrid,1,Yes,Public,0
S011673,18,Male,ME,2,6.02,99.4,Yes,5.2,Graduate,<2L,Not Placed,No,8.6,8.2,69,0,Online,0,Yes,Public,1
S011674,18,Male,AEIE,2,7.1,75.7,No,2.3,Postgraduate,2-5L,Not Placed,Yes,7.6,6.1,77,0,Hybrid,0,No,Junior College,0
S011675,20,Female,CSE,2,6.77,80.4,No,3.7,High School,2-5L,Not Placed,No,5.0,6.5,67,2,Online,1,No,Junior College,0
S011676,21,Male,EEE,4,9.54,77.4,No,8.3,Graduate,2-5L,Not Placed,No,6.2,4.3,81,0,Online,0,Yes,Private,1
S011677,22,Female,ME,2,7.8,71.0,No,10.8,Graduate,<2L,Placed,No,5.0,10.0,67,0,Online,0,Yes,Private,0
S011678,21,Male,ME,2,8.18,68.6,No,9.0,Professional,<2L,Not Placed,No,8.4,6.2,72,0,Offline,0,No,Public,0
S011679,20,Male,AEIE,2,8.07,74.3,Yes,7.9,Graduate,2-5L,Not Placed,No,10.0,7.0,47,0,Online,0,No,Public,0
S011680,21,Other,ME,2,5.91,73.2,No,7.0,Professional,<2L,Not Placed,No,5.9,7.0,34,0,Offline,1,Yes,Public,0
S011681,18,Male,ME,2,5.53,70.2,No,6.1,Graduate,5-10L,Not Placed,Yes,2.5,9.0,40,1,Offline,1,Yes,Public,1
S011682,20,Female,EEE,1,9.15,72.1,Yes,6.1,High School,2-5L,Not Placed,Yes,5.3,5.0,80,0,Offline,1,Yes,Private,0
S011683,20,Male,ECE,1,7.33,76.8,No,10.1,High School,5-10L,Not Placed,Yes,9.9,3.9,58,1,Offline,0,No,Private,0
S011684,22,Female,Civil,3,8.08,86.9,No,10.3,High School,<2L,Placed,Yes,2.3,6.4,63,0,Offline,0,No,Public,0
S011685,18,Male,IT,1,6.92,74.3,No,0.6,High School,<2L,Partially Placed,No,7.5,4.4,74,1,Hybrid,1,Yes,Private,0
S011686,19,Male,Civil,4,7.68,72.4,No,33.0,Postgraduate,<2L,Not Placed,No,4.1,4.2,70,0,Offline,1,Yes,Public,0
S011687,18,Male,ECE,3,6.31,80.0,No,5.8,High School,2-5L,Not Placed,No,6.0,7.3,91,2,Offline,0,Yes,Private,0
S011688,21,Male,AEIE,3,6.74,86.9,No,13.3,Graduate,<2L,Placed,Yes,2.7,9.5,69,1,Hybrid,0,No,Private,1
S011689,20,Male,EEE,1,7.38,70.4,No,8.6,Postgraduate,2-5L,Not Placed,No,3.4,6.7,71,0,Hybrid,0,Yes,Private,0
S011690,19,Male,Civil,2,8.67,79.6,No,2.6,Postgraduate,2-5L,Not Placed,No,9.7,10.0,66,1,Offline,1,No,Public,0
S011691,16,Male,AEIE,3,6.9,60.7,No,5.4,High School,5-10L,Not Placed,Yes,5.3,6.4,91,0,Online,1,No,Public,1
S011692,20,Male,ECE,2,7.05,82.7,Yes,4.6,Graduate,2-5L,Not Placed,No,3.4,7.1,65,1,Offline,1,Yes,Private,0
S011693,17,Male,ECE,1,7.18,78.2,No,26.4,Professional,2-5L,Not Placed,No,6.9,6.2,50,0,Offline,1,Yes,Public,0
S011694,20,Female,ME,1,7.17,80.7,No,15.9,Graduate,2-5L,Not Placed,No,6.2,5.9,57,2,Offline,0,Yes,Public,0
S011695,20,Female,Civil,1,7.01,78.4,Yes,5.2,Graduate,<2L,Not Placed,No,1.1,6.2,68,0,Offline,3,Yes,Public,1
S011696,22,Male,CE,4,8.54,63.6,Yes,15.8,Postgraduate,2-5L,Placed,Yes,3.0,8.3,83,0,Hybrid,0,Yes,Boarding,0
S011697,19,Female,EEE,1,7.95,57.0,No,7.0,High School,5-10L,Not Placed,No,9.0,5.7,78,0,Hybrid,1,Yes,Private,1
S011698,22,Male,CSE,1,7.75,71.5,No,0.7,High School,2-5L,Not Placed,No,1.6,6.8,100,0,Hybrid,0,No,Private,0
S011699,21,Female,EEE,3,7.18,75.4,No,3.8,Professional,10-20L,Not Placed,No,1.1,6.8,56,0,Hybrid,1,Yes,Public,0
S011700,21,Male,AEIE,3,7.2,74.4,No,6.1,Graduate,<2L,Not Placed,No,10.0,7.4,90,1,Offline,1,Yes,Public,0
S011701,20,Male,IT,1,5.81,73.4,Yes,10.1,High School,2-5L,Not Placed,Yes,6.8,6.6,78,2,Offline,0,Yes,Private,0
S011702,19,Female,EEE,2,8.53,79.6,No,3.7,High School,2-5L,Not Placed,No,6.0,6.4,49,0,Offline,0,Yes,Public,1
S011703,18,Male,ECE,3,8.57,71.5,No,3.3,High School,2-5L,Partially Placed,No,5.7,9.1,67,0,Offline,1,No,Private,0
S011704,19,Male,IT,2,7.01,78.0,No,15.7,Graduate,<2L,Not Placed,Yes,4.3,8.3,84,0,Hybrid,1,Yes,Private,0
S011705,21,Female,AEIE,2,6.54,96.4,No,13.5,High School,5-10L,Not Placed,Yes,8.7,7.2,77,0,Hybrid,2,No,Private,1
S011706,20,Female,ME,3,7.94,78.0,No,19.6,Graduate,5-10L,Not Placed,Yes,7.7,7.7,56,1,Online,1,Yes,Public,0
S011707,20,Female,ECE,3,10.0,81.5,No,20.8,Professional,10-20L,Not Placed,No,3.2,8.4,72,0,Hybrid,1,Yes,Boarding,0
S011708,20,Female,CE,1,5.68,80.4,No,14.1,Graduate,10-20L,Not Placed,No,7.5,7.4,71,0,Offline,1,No,Public,0
S011709,20,Male,CE,2,7.45,86.4,No,1.9,Graduate,<2L,Not Placed,No,6.9,5.0,71,0,Offline,1,Yes,Private,0
S011710,19,Male,ME,4,6.89,89.3,No,9.3,High School,>20L,Placed,No,8.8,7.5,56,0,Offline,1,Yes,Private,0
S011711,20,Female,AEIE,4,7.57,78.1,No,9.3,High School,<2L,Placed,No,7.9,7.5,51,0,Offline,0,Yes,Private,0
S011712,19,Female,CSE,1,7.34,79.8,No,10.3,High School,2-5L,Not Placed,No,1.4,6.5,59,1,Offline,1,Yes,Public,0
S011713,19,Male,AEIE,2,7.8,78.2,Yes,25.5,High School,<2L,Placed,No,7.3,3.9,66,1,Hybrid,1,No,Public,0
S011714,19,Male,CE,3,7.73,53.6,No,9.4,High School,5-10L,Not Placed,No,2.6,6.5,86,0,Offline,0,Yes,Private,0
S011715,21,Female,Civil,2,6.72,76.7,No,8.5,No formal,>20L,Partially Placed,No,8.0,6.8,41,0,Offline,0,No,Private,0
S011716,17,Female,IT,1,6.45,85.6,No,1.6,High School,2-5L,Not Placed,Yes,8.0,6.7,87,1,Offline,0,Yes,Public,0
S011717,18,Male,AEIE,4,7.39,81.1,No,23.0,Postgraduate,<2L,Not Placed,No,4.6,6.9,48,1,Offline,0,Yes,Private,0
S011718,19,Male,ECE,4,7.79,67.1,No,17.6,Postgraduate,2-5L,Not Placed,Yes,1.2,4.3,82,2,Offline,0,Yes,Public,1
S011719,17,Male,IT,1,6.38,84.4,No,5.1,High School,<2L,Not Placed,Yes,6.3,9.5,54,0,Offline,0,Yes,Private,0
S011720,23,Male,CE,4,6.83,85.3,No,2.6,Postgraduate,2-5L,Partially Placed,No,8.4,8.3,68,0,Offline,1,Yes,Private,0
S011721,19,Female,IT,3,6.32,99.3,No,24.8,Graduate,2-5L,Not Placed,No,4.7,5.9,60,0,Offline,1,Yes,Public,0
S011722,19,Male,EEE,1,7.26,78.0,No,23.4,High School,10-20L,Not Placed,Yes,5.2,6.2,64,0,Offline,0,Yes,Public,0
S011723,22,Male,AEIE,2,6.99,85.5,No,2.6,Postgraduate,2-5L,Not Placed,Yes,5.5,9.7,70,0,Offline,1,Yes,Junior College,0
S011724,18,Male,IT,2,7.95,85.9,No,0.5,Graduate,5-10L,Not Placed,No,4.7,7.0,45,1,Offline,0,Yes,Junior College,0
S011725,21,Male,AEIE,2,6.72,83.7,No,21.8,Professional,<2L,Not Placed,No,1.6,6.9,44,2,Offline,1,Yes,Private,0
S011726,19,Male,IT,3,8.22,76.1,No,4.3,Graduate,2-5L,Not Placed,No,4.3,5.7,57,0,Offline,1,Yes,Public,0
S011727,20,Female,CSE,2,5.92,74.9,No,11.3,Graduate,2-5L,Not Placed,No,3.0,5.6,87,0,Offline,0,Yes,Private,0
S011728,20,Female,IT,3,7.11,76.8,No,17.4,Postgraduate,>20L,Partially Placed,No,3.4,5.8,69,0,Hybrid,0,Yes,Private,0
S011729,19,Other,ECE,3,7.62,68.2,No,13.5,Professional,2-5L,Not Placed,No,7.1,7.8,64,1,Hybrid,1,No,Public,0
S011730,16,Female,Civil,3,6.96,80.6,No,12.5,No formal,2-5L,Not Placed,No,4.5,8.5,76,0,Offline,0,Yes,Public,0
S011731,21,Female,ME,4,8.06,72.0,Yes,7.2,Graduate,<2L,Placed,No,5.9,7.5,74,0,Offline,0,Yes,Junior College,0
S011732,20,Female,IT,2,6.53,84.7,No,10.8,High School,<2L,Not Placed,No,4.4,3.9,42,1,Hybrid,0,No,Private,1
S011733,18,Female,EEE,4,8.57,89.5,No,4.5,Graduate,<2L,Not Placed,No,7.9,5.5,47,1,Offline,3,Yes,Public,1
S011734,19,Male,IT,1,7.21,91.4,No,10.2,Postgraduate,<2L,Not Placed,No,5.2,7.3,75,1,Offline,0,No,Public,0
S011735,18,Male,ME,4,7.58,79.8,No,2.8,High School,10-20L,Not Placed,Yes,4.4,6.4,69,0,Online,0,Yes,Public,1
S011736,19,Male,ECE,2,6.92,82.6,No,19.8,High School,2-5L,Not Placed,Yes,3.4,5.1,51,0,Offline,1,Yes,Other,0
S011737,20,Female,IT,2,6.64,88.4,No,5.6,High School,2-5L,Not Placed,Yes,4.0,6.1,60,2,Offline,3,Yes,Junior College,0
S011738,19,Female,ME,2,7.42,73.2,No,17.2,Graduate,2-5L,Not Placed,No,6.1,5.4,66,1,Offline,1,No,Private,0
S011739,19,Male,AEIE,2,7.11,90.3,No,4.5,Graduate,2-5L,Not Placed,No,2.3,9.0,64,0,Offline,0,No,Private,0
S011740,23,Male,Civil,4,8.12,93.5,No,12.2,No formal,2-5L,Not Placed,No,3.3,5.2,77,0,Hybrid,2,Yes,Public,1
S011741,20,Female,AEIE,3,7.72,88.8,No,4.8,High School,2-5L,Not Placed,No,4.9,5.8,58,0,Offline,0,Yes,Private,0
S011742,19,Female,IT,4,8.6,82.8,No,9.4,Professional,10-20L,Not Placed,Yes,4.4,8.7,74,0,Online,0,Yes,Public,0
S011743,20,Male,ME,1,7.48,84.6,No,26.9,High School,<2L,Not Placed,No,3.3,4.3,76,0,Online,1,Yes,Public,0
S011744,19,Male,ECE,4,6.96,75.1,Yes,13.7,Graduate,5-10L,Not Placed,No,8.8,9.6,50,2,Online,0,No,Private,0
S011745,18,Other,CSE,1,6.79,84.2,No,13.3,Postgraduate,<2L,Not Placed,Yes,5.5,8.3,83,0,Offline,0,No,Private,0
S011746,20,Female,AEIE,2,7.73,69.9,No,3.8,Graduate,<2L,Placed,Yes,5.6,8.5,55,0,Hybrid,1,Yes,Private,0
S011747,21,Male,CSE,1,7.05,65.3,No,2.9,Graduate,2-5L,Not Placed,No,2.7,7.6,65,0,Offline,1,No,Public,1
S011748,19,Female,Civil,4,7.82,80.8,No,3.8,Professional,5-10L,Not Placed,No,6.1,10.0,86,1,Offline,1,Yes,Private,0
S011749,18,Male,AEIE,3,7.28,83.9,No,2.0,Graduate,2-5L,Not Placed,No,6.9,7.8,64,1,Hybrid,1,Yes,Private,0
S011750,16,Male,AEIE,2,7.17,63.6,Yes,9.8,Postgraduate,5-10L,Not Placed,No,0.7,4.9,76,0,Offline,1,No,Private,0
S011751,19,Male,EEE,4,7.16,83.6,Yes,28.6,Postgraduate,5-10L,Partially Placed,No,5.9,6.3,57,0,Offline,1,Yes,Public,0
S011752,18,Male,Civil,3,7.22,76.9,Yes,3.9,Graduate,>20L,Not Placed,No,5.9,8.4,69,0,Offline,1,Yes,Other,0
S011753,19,Male,CSE,4,6.63,84.3,No,2.8,Postgraduate,>20L,Partially Placed,Yes,7.4,7.8,68,0,Online,2,No,Other,1
S011754,24,Male,IT,2,7.77,98.0,No,1.3,Graduate,2-5L,Not Placed,No,5.6,5.9,62,2,Hybrid,1,Yes,Private,0
S011755,17,Female,EEE,4,7.57,80.7,No,10.9,Graduate,10-20L,Not Placed,No,6.4,8.2,60,1,Hybrid,0,Yes,Private,0
S011756,17,Male,AEIE,2,7.22,74.0,No,4.5,No formal,<2L,Not Placed,Yes,0.9,7.7,80,1,Offline,0,Yes,Public,0
S011757,18,Female,AEIE,1,6.16,85.4,No,8.9,Postgraduate,2-5L,Not Placed,Yes,8.2,8.9,46,0,Offline,1,Yes,Public,0
S011758,21,Female,ECE,2,7.37,92.1,No,31.0,Professional,2-5L,Not Placed,No,5.7,6.3,64,1,Online,1,No,Junior College,1
S011759,21,Male,CE,1,7.59,78.6,No,20.4,Postgraduate,<2L,Not Placed,No,7.4,7.5,98,0,Offline,1,Yes,Public,0
S011760,20,Male,ECE,1,6.96,64.9,No,7.8,Postgraduate,5-10L,Not Placed,Yes,5.5,8.0,70,0,Offline,2,Yes,Private,0
S011761,18,Male,EEE,2,7.09,100.0,No,14.3,High School,<2L,Not Placed,No,4.5,5.7,87,0,Online,0,Yes,Private,0
S011762,20,Male,CE,3,6.95,80.8,No,14.4,High School,2-5L,Not Placed,No,4.9,7.7,58,0,Offline,1,Yes,Private,0
S011763,21,Male,EEE,3,6.42,75.2,No,25.6,High School,<2L,Not Placed,Yes,3.8,6.9,65,0,Hybrid,1,Yes,Public,0
S011764,16,Male,CSE,2,8.86,70.9,No,8.8,Professional,<2L,Partially Placed,No,7.6,5.4,76,1,Online,0,No,Private,0
S011765,20,Male,EEE,2,7.35,87.8,No,14.3,Graduate,5-10L,Not Placed,No,5.2,7.1,56,0,Online,0,Yes,Junior College,0
S011766,21,Male,EEE,1,6.59,69.1,No,10.7,Graduate,10-20L,Not Placed,No,6.1,9.9,61,1,Offline,2,No,Private,0
S011767,19,Male,AEIE,2,7.51,65.7,Yes,0.6,High School,2-5L,Not Placed,Yes,5.7,7.8,55,1,Offline,0,Yes,Junior College,0
S011768,21,Male,ME,1,6.95,72.6,No,10.3,Graduate,2-5L,Not Placed,No,6.0,5.0,53,0,Offline,0,No,Public,0
S011769,21,Male,Civil,1,7.68,78.0,No,5.6,Graduate,<2L,Placed,No,4.3,8.7,50,0,Offline,0,No,Private,1
S011770,20,Female,CSE,1,6.94,73.8,No,2.2,High School,2-5L,Not Placed,Yes,5.3,6.3,50,1,Offline,1,Yes,Public,0
S011771,21,Male,IT,4,7.78,85.4,No,5.5,Graduate,<2L,Not Placed,No,3.5,6.8,66,0,Offline,0,No,Public,0
S011772,23,Female,ME,2,7.27,100.0,Yes,3.6,Postgraduate,<2L,Not Placed,No,6.4,7.9,57,0,Offline,0,Yes,Private,0
S011773,19,Female,CE,2,7.73,70.1,No,10.0,Graduate,2-5L,Not Placed,Yes,2.7,5.7,72,0,Offline,0,Yes,Private,0
S011774,21,Male,AEIE,2,8.05,77.6,No,16.8,High School,<2L,Not Placed,No,3.7,8.6,52,0,Offline,0,No,Private,0
S011775,19,Male,CE,4,6.97,67.7,Yes,14.4,No formal,<2L,Placed,Yes,8.6,7.2,63,0,Offline,2,Yes,Private,0
S011776,21,Male,IT,4,7.96,76.8,No,3.4,High School,2-5L,Placed,Yes,5.6,5.8,84,1,Offline,2,Yes,Public,0
S011777,21,Male,IT,4,7.69,82.7,No,26.7,Graduate,5-10L,Not Placed,No,3.9,6.5,76,0,Online,0,No,Private,0
S011778,21,Female,ECE,2,7.1,77.5,No,12.7,Graduate,5-10L,Not Placed,No,4.4,5.1,68,0,Hybrid,2,No,Public,0
S011779,18,Female,CSE,2,6.86,74.1,No,11.1,Professional,<2L,Not Placed,No,5.9,7.7,69,1,Online,0,Yes,Public,0
S011780,19,Male,EEE,4,7.18,83.3,No,21.8,No formal,10-20L,Not Placed,Yes,4.4,7.3,66,1,Hybrid,0,Yes,Public,0
S011781,20,Female,CE,1,7.01,82.5,No,6.6,High School,2-5L,Not Placed,No,4.7,6.8,68,0,Offline,0,No,Junior College,0
S011782,19,Male,IT,1,8.18,79.9,No,3.3,Postgraduate,2-5L,Not Placed,No,5.7,6.2,98,0,Hybrid,0,Yes,Public,0
S011783,21,Male,CSE,3,7.06,83.8,Yes,17.3,Graduate,2-5L,Not Placed,No,5.5,7.4,47,1,Offline,0,Yes,Public,0
S011784,19,Male,CE,1,8.16,97.7,No,1.3,High School,2-5L,Not Placed,No,8.0,7.7,86,0,Offline,0,No,Other,0
S011785,21,Male,ECE,3,8.22,95.9,No,7.1,Graduate,<2L,Not Placed,No,3.7,6.9,79,0,Online,1,Yes,Public,0
S011786,20,Female,IT,4,6.62,68.8,Yes,11.2,Postgraduate,5-10L,Partially Placed,No,0.4,6.5,46,0,Offline,1,No,Public,0
S011787,19,Male,CSE,3,7.13,88.1,No,3.8,High School,5-10L,Not Placed,No,6.9,8.5,64,0,Online,0,Yes,Private,0
S011788,21,Male,IT,1,8.16,65.5,Yes,17.5,High School,2-5L,Not Placed,Yes,1.1,8.5,82,0,Offline,1,Yes,Junior College,0
